Text1,Text2,Similarity
"collecting textual descriptions is an especially costly task for dense video captioning, since each event in the video needs to be annotated separately and a long descriptive paragraph needs to be provided. in this paper, we investigate a way to mitigate this heavy burden and propose to leverage captions of visually similar images as auxiliary context. our model successfully fetches visually relevant images and combines noun and verb phrases from their captions to generating coherent descriptions. to this end, we use a generator and discriminator design, together with an attention-based fusion technique, to incorporate image captions as context in the video caption generation process. the experiments on the challenging activitynet captions dataset demonstrate that our proposed approach achieves more accurate and more diverse video descriptions compared to the strong baseline using meteor, bleu and cider-d metrics and qualitative evaluations.","collecting textual descriptions is an especially costly task for dense video captioning, since each event in the video needs to be annotated separately and a long descriptive paragraph needs to be provided. in this paper, we investigate a way to mitigate this heavy burden and propose to leverage captions of visually similar images as auxiliary context. our model successfully fetches visually relevant images and combines noun and verb phrases from their captions to generating coherent descriptions. to this end, we use a generator and discriminator design, together with an attention-based fusion technique, to incorporate image captions as context in the video caption generation process. the experiments on the challenging activitynet captions dataset demonstrate that our proposed approach achieves more accurate and more diverse video descriptions compared to the strong baseline using meteor, bleu and cider-d metrics and qualitative evaluations.",1
"збір текстових описів є особливо дорогим завданням для щільних субтитрів до відео, оскільки кожна подія у відео має бути анотована окремо та має бути наданий довгий абзац з описом. у цій статті ми досліджуємо спосіб полегшити цей важкий тягар і пропонуємо використовувати підписи до візуально подібних зображень як допоміжний контекст. наша модель успішно вибирає візуально релевантні зображення та комбінує фрази іменників і дієслів із їхніх підписів для створення зв’язних описів. з цією метою ми використовуємо дизайн генератора та дискримінатора разом із технікою злиття на основі уваги, щоб включити підписи до зображень як контекст у процес генерації субтитрів до відео. експерименти зі складним набором даних activitynet captions демонструють, що запропонований нами підхід забезпечує більш точні та різноманітні описи відео порівняно з сильним базовим сценарієм із використанням показників meteor, bleu і cider-d і якісних оцінок.","збір текстових описів є особливо дорогим завданням для щільних субтитрів до відео, оскільки кожна подія у відео має бути анотована окремо та має бути наданий довгий абзац з описом. у цій статті ми досліджуємо спосіб полегшити цей важкий тягар і пропонуємо використовувати підписи до візуально подібних зображень як допоміжний контекст. наша модель успішно вибирає візуально релевантні зображення та комбінує фрази іменників і дієслів із їхніх підписів для створення зв’язних описів. з цією метою ми використовуємо дизайн генератора та дискримінатора разом із технікою злиття на основі уваги, щоб включити підписи до зображень як контекст у процес генерації субтитрів до відео. експерименти зі складним набором даних activitynet captions демонструють, що запропонований нами підхід забезпечує більш точні та різноманітні описи відео порівняно з сильним базовим сценарієм із використанням показників meteor, bleu і cider-d і якісних оцінок.",1
"multi-contrast mri protocols increase the level of morphological information available for diagnosis. yet, the number and quality of contrasts are limited in practice by various factors including scan time and patient motion. synthesis of missing or corrupted contrasts from other high-quality ones can alleviate this limitation. when a single target contrast is of interest, common approaches for multi-contrast mri involve either one-to-one or many-to-one synthesis methods depending on their input. one-to-one meth- ods take as input a single source contrast, and they learn a latent representation sensitive to unique fea- tures of the source. meanwhile, many-to-one methods receive multiple distinct sources, and they learn a shared latent representation more sensitive to common features across sources. for enhanced image synthesis, we propose a multi-stream approach that aggregates information across multiple source im- ages via a mixture of multiple one-to-one streams and a joint many-to-one stream. the complementary feature maps generated in the one-to-one streams and the shared feature maps generated in the many- to-one stream are combined with a fusion block. the location of the fusion block is adaptively modified to maximize task-specific performance. quantitative and radiological assessments on t1 ,- t2-, pd-weighted, and flair images clearly demonstrate the superior performance of the proposed method compared to previous state-of-the-art one-to-one and many-to-one methods.","multi-contrast mri protocols increase the level of morphological information available for diagnosis. yet, the number and quality of contrasts are limited in practice by various factors including scan time and patient motion. synthesis of missing or corrupted contrasts from other high-quality ones can alleviate this limitation. when a single target contrast is of interest, common approaches for multi-contrast mri involve either one-to-one or many-to-one synthesis methods depending on their input. one-to-one meth- ods take as input a single source contrast, and they learn a latent representation sensitive to unique fea- tures of the source. meanwhile, many-to-one methods receive multiple distinct sources, and they learn a shared latent representation more sensitive to common features across sources. for enhanced image synthesis, we propose a multi-stream approach that aggregates information across multiple source im- ages via a mixture of multiple one-to-one streams and a joint many-to-one stream. the complementary feature maps generated in the one-to-one streams and the shared feature maps generated in the many- to-one stream are combined with a fusion block. the location of the fusion block is adaptively modified to maximize task-specific performance. quantitative and radiological assessments on t1 ,- t2-, pd-weighted, and flair images clearly demonstrate the superior performance of the proposed method compared to previous state-of-the-art one-to-one and many-to-one methods.",1
"мультиконтрастні протоколи мрт підвищують рівень доступної для діагностики морфологічної інформації. проте на практиці кількість і якість контрастів обмежена різними факторами, включаючи час сканування та рух пацієнта. синтез відсутніх або пошкоджених контрастів з інших високоякісних може пом’якшити це обмеження. коли цікавить одне цільове контрастування, загальні підходи до багатоконтрастної мрт включають методи синтезу «один до одного» або «багато до одного» залежно від їх вхідних даних. методи «один-до-одного» приймають як вхідні дані контраст одного джерела, і вони вивчають приховане представлення, чутливе до унікальних особливостей джерела. тим часом методи «багато-до-одного» отримують кілька різних джерел, і вони вивчають спільне приховане представлення, більш чутливе до загальних функцій у джерелах. для покращеного синтезу зображень ми пропонуємо багатопотоковий підхід, який агрегує інформацію з кількох вихідних зображень за допомогою суміші кількох потоків один до одного та спільного потоку багато до одного. додаткові карти функцій, згенеровані в потоках «один-до-одного», і спільні карти функцій, згенеровані в потоці «багато-до-одного», поєднуються з блоком злиття. розташування блоку злиття адаптивно змінюється, щоб максимально підвищити продуктивність для конкретного завдання. кількісні та радіологічні оцінки t1, t2-, pd-зважених зображень і зображень flair чітко демонструють чудову продуктивність запропонованого методу порівняно з попередніми сучасними методами один до одного та багато до одного.","мультиконтрастні протоколи мрт підвищують рівень доступної для діагностики морфологічної інформації. проте на практиці кількість і якість контрастів обмежена різними факторами, включаючи час сканування та рух пацієнта. синтез відсутніх або пошкоджених контрастів з інших високоякісних може пом’якшити це обмеження. коли цікавить одне цільове контрастування, загальні підходи до багатоконтрастної мрт включають методи синтезу «один до одного» або «багато до одного» залежно від їх вхідних даних. методи «один-до-одного» приймають як вхідні дані контраст одного джерела, і вони вивчають приховане представлення, чутливе до унікальних особливостей джерела. тим часом методи «багато-до-одного» отримують кілька різних джерел, і вони вивчають спільне приховане представлення, більш чутливе до загальних функцій у джерелах. для покращеного синтезу зображень ми пропонуємо багатопотоковий підхід, який агрегує інформацію з кількох вихідних зображень за допомогою суміші кількох потоків один до одного та спільного потоку багато до одного. додаткові карти функцій, згенеровані в потоках «один-до-одного», і спільні карти функцій, згенеровані в потоці «багато-до-одного», поєднуються з блоком злиття. розташування блоку злиття адаптивно змінюється, щоб максимально підвищити продуктивність для конкретного завдання. кількісні та радіологічні оцінки t1, t2-, pd-зважених зображень і зображень flair чітко демонструють чудову продуктивність запропонованого методу порівняно з попередніми сучасними методами один до одного та багато до одного.",1
"pushing is an essential non-prehensile manipulation skill used for tasks ranging from pre-grasp manipulation to scene rearrangement, reasoning about object relations in the scene, and thus pushing actions have been widely studied in robotics. the effective use of pushing actions often requires an understanding of the dynamics of the manipulated objects and adaptation to the discrepancies between prediction and reality. for this reason, effect prediction and parameter estimation with pushing actions have been heavily investigated in the literature. however, current approaches are limited because they either model systems with a fixed number of objects or use image-based representations whose outputs are not very interpretable and quickly accumulate errors. in this paper, we propose a graph neural network based framework for effect prediction and parameter estimation of pushing actions by modeling object relations based on contacts or articulations. our framework is validated both in real and simulated environments containing different shaped multi-part objects connected via different types of joints and objects with different masses. our approach enables the robot to predict and adapt the effect of a pushing action as it observes the scene. further, we demonstrate 6d effect prediction in the lever-up action in the context of robot-based hard-disk disassembly","pushing is an essential non-prehensile manipulation skill used for tasks ranging from pre-grasp manipulation to scene rearrangement, reasoning about object relations in the scene, and thus pushing actions have been widely studied in robotics. the effective use of pushing actions often requires an understanding of the dynamics of the manipulated objects and adaptation to the discrepancies between prediction and reality. for this reason, effect prediction and parameter estimation with pushing actions have been heavily investigated in the literature. however, current approaches are limited because they either model systems with a fixed number of objects or use image-based representations whose outputs are not very interpretable and quickly accumulate errors. in this paper, we propose a graph neural network based framework for effect prediction and parameter estimation of pushing actions by modeling object relations based on contacts or articulations. our framework is validated both in real and simulated environments containing different shaped multi-part objects connected via different types of joints and objects with different masses. our approach enables the robot to predict and adapt the effect of a pushing action as it observes the scene. further, we demonstrate 6d effect prediction in the lever-up action in the context of robot-based hard-disk disassembly",1
"поштовх — це важлива навичка маніпуляції, яка не хватає, і використовується для виконання завдань, починаючи від маніпуляцій перед захопленням до перестановки сцени, міркувань про об’єктні відносини в сцені, і, отже, дії поштовху широко вивчаються в робототехніці. ефективне використання штовхаючих дій часто вимагає розуміння динаміки об&#39;єктів, якими маніпулюють, і адаптації до розбіжностей між прогнозом і реальністю. з цієї причини прогнозування ефекту та оцінка параметрів за допомогою виштовхувальних дій були ретельно досліджені в літературі. однак поточні підходи обмежені, оскільки вони або моделюють системи з фіксованою кількістю об’єктів, або використовують представлення на основі зображень, результати яких не дуже добре інтерпретуються та швидко накопичують помилки. у цій статті ми пропонуємо структуру на основі графової нейронної мережі для прогнозування ефекту та оцінки параметрів штовхаючих дій шляхом моделювання об’єктних відносин на основі контактів або артикуляцій. наша структура перевірена як у реальному, так і в симульованому середовищі, що містить багатокомпонентні об’єкти різної форми, з’єднані за допомогою різних типів з’єднань, і об’єкти з різною масою. наш підхід дозволяє роботу передбачити та адаптувати ефект штовхання, коли він спостерігає за сценою. крім того, ми демонструємо прогнозування 6d-ефекту під час дії важеля вгору в контексті роботизованого розбирання жорсткого диска","поштовх — це важлива навичка маніпуляції, яка не хватає, і використовується для виконання завдань, починаючи від маніпуляцій перед захопленням до перестановки сцени, міркувань про об’єктні відносини в сцені, і, отже, дії поштовху широко вивчаються в робототехніці. ефективне використання штовхаючих дій часто вимагає розуміння динаміки об&#39;єктів, якими маніпулюють, і адаптації до розбіжностей між прогнозом і реальністю. з цієї причини прогнозування ефекту та оцінка параметрів за допомогою виштовхувальних дій були ретельно досліджені в літературі. однак поточні підходи обмежені, оскільки вони або моделюють системи з фіксованою кількістю об’єктів, або використовують представлення на основі зображень, результати яких не дуже добре інтерпретуються та швидко накопичують помилки. у цій статті ми пропонуємо структуру на основі графової нейронної мережі для прогнозування ефекту та оцінки параметрів штовхаючих дій шляхом моделювання об’єктних відносин на основі контактів або артикуляцій. наша структура перевірена як у реальному, так і в симульованому середовищі, що містить багатокомпонентні об’єкти різної форми, з’єднані за допомогою різних типів з’єднань, і об’єкти з різною масою. наш підхід дозволяє роботу передбачити та адаптувати ефект штовхання, коли він спостерігає за сценою. крім того, ми демонструємо прогнозування 6d-ефекту під час дії важеля вгору в контексті роботизованого розбирання жорсткого диска",1
"pre-trained language models have been shown to improve performance in many natural language tasks substantially. although the early focus of such models was single language pre-training, recent advances have resulted in cross-lingual and visual pre-training methods. in this paper, we combine these two approaches to learn visually-grounded crosslingual representations. specifically, we extend the translation language modelling (lample and conneau, 2019) with masked region classification and perform pre-training with three-way parallel vision & language corpora. we show that when fine-tuned for multimodal machine translation, these models obtain stateof-the-art performance. we also provide qualitative insights into the usefulness of the learned grounded representations.","pre-trained language models have been shown to improve performance in many natural language tasks substantially. although the early focus of such models was single language pre-training, recent advances have resulted in cross-lingual and visual pre-training methods. in this paper, we combine these two approaches to learn visually-grounded crosslingual representations. specifically, we extend the translation language modelling (lample and conneau, 2019) with masked region classification and perform pre-training with three-way parallel vision & language corpora. we show that when fine-tuned for multimodal machine translation, these models obtain stateof-the-art performance. we also provide qualitative insights into the usefulness of the learned grounded representations.",1
"було показано, що попередньо підготовлені мовні моделі суттєво покращують продуктивність у багатьох завданнях природної мови. незважаючи на те, що на ранніх етапах такі моделі зосереджувалися на одній мовній підготовці, останні досягнення призвели до міжмовних і візуальних методів попередньої підготовки. у цій статті ми поєднуємо ці два підходи, щоб вивчити візуально обґрунтовані міжмовні уявлення. зокрема, ми розширюємо моделювання мови перекладу (lample and conneau, 2019) за допомогою класифікації замаскованих регіонів і виконуємо попереднє навчання за допомогою тристороннього паралельного бачення та мовних корпусів. ми показуємо, що після точного налаштування для мультимодального машинного перекладу ці моделі отримують найсучаснішу продуктивність. ми також надаємо якісне уявлення про корисність вивчених обґрунтованих уявлень.","було показано, що попередньо підготовлені мовні моделі суттєво покращують продуктивність у багатьох завданнях природної мови. незважаючи на те, що на ранніх етапах такі моделі зосереджувалися на одній мовній підготовці, останні досягнення призвели до міжмовних і візуальних методів попередньої підготовки. у цій статті ми поєднуємо ці два підходи, щоб вивчити візуально обґрунтовані міжмовні уявлення. зокрема, ми розширюємо моделювання мови перекладу (lample and conneau, 2019) за допомогою класифікації замаскованих регіонів і виконуємо попереднє навчання за допомогою тристороннього паралельного бачення та мовних корпусів. ми показуємо, що після точного налаштування для мультимодального машинного перекладу ці моделі отримують найсучаснішу продуктивність. ми також надаємо якісне уявлення про корисність вивчених обґрунтованих уявлень.",1
"motion is an important cue for video prediction and often utilized by separating video content into static and dynamic components. most of the previous work utilizing motion is deterministic but there are stochastic methods that can model the inherent uncertainty of the future. existing stochastic models either do not reason about motion explicitly or make limiting assumptions about the static part. in this paper, we reason about appearance and motion in the video stochastically by predicting the future based on the motion history. explicit reasoning about motion without history already reaches the performance of current stochastic models. the motion history further improves the results by allowing to predict consistent dynamics several frames into the future. our model performs comparably to the stateof-the-art models on the generic video prediction datasets, however, significantly outperforms them on two challenging real-world autonomous driving datasets with complex motion and dynamic background.","motion is an important cue for video prediction and often utilized by separating video content into static and dynamic components. most of the previous work utilizing motion is deterministic but there are stochastic methods that can model the inherent uncertainty of the future. existing stochastic models either do not reason about motion explicitly or make limiting assumptions about the static part. in this paper, we reason about appearance and motion in the video stochastically by predicting the future based on the motion history. explicit reasoning about motion without history already reaches the performance of current stochastic models. the motion history further improves the results by allowing to predict consistent dynamics several frames into the future. our model performs comparably to the stateof-the-art models on the generic video prediction datasets, however, significantly outperforms them on two challenging real-world autonomous driving datasets with complex motion and dynamic background.",1
"рух є важливою підказкою для передбачення відео, і часто використовується для поділу відеовмісту на статичні та динамічні компоненти. більшість попередніх робіт із використанням руху є детермінованими, але існують стохастичні методи, які можуть моделювати притаманну невизначеність майбутнього. існуючі стохастичні моделі або не міркують про рух явно, або роблять обмежувальні припущення щодо статичної частини. у цій статті ми розглядаємо зовнішній вигляд і рух у відео стохастично, передбачаючи майбутнє на основі історії руху. явне міркування про рух без історії вже досягає продуктивності поточних стохастичних моделей. історія руху ще більше покращує результати, дозволяючи передбачити узгоджену динаміку на кілька кадрів у майбутньому. наша модель працює порівнянно з найсучаснішими моделями на загальних наборах даних прогнозування відео, однак значно перевершує їх на двох складних реальних наборах даних автономного водіння зі складним рухом і динамічним фоном.","рух є важливою підказкою для передбачення відео, і часто використовується для поділу відеовмісту на статичні та динамічні компоненти. більшість попередніх робіт із використанням руху є детермінованими, але існують стохастичні методи, які можуть моделювати притаманну невизначеність майбутнього. існуючі стохастичні моделі або не міркують про рух явно, або роблять обмежувальні припущення щодо статичної частини. у цій статті ми розглядаємо зовнішній вигляд і рух у відео стохастично, передбачаючи майбутнє на основі історії руху. явне міркування про рух без історії вже досягає продуктивності поточних стохастичних моделей. історія руху ще більше покращує результати, дозволяючи передбачити узгоджену динаміку на кілька кадрів у майбутньому. наша модель працює порівнянно з найсучаснішими моделями на загальних наборах даних прогнозування відео, однак значно перевершує їх на двох складних реальних наборах даних автономного водіння зі складним рухом і динамічним фоном.",1
"making sense of ever-growing amount of visual data available on the web is difficult, especially when considered in an unsupervised manner. as a step towards this goal, this study tackles a relatively less explored topic of generating structured summaries of large photo collections. our framework relies on the notion of a story graph which captures the main narratives in the data and their relationships based on their visual, textual and spatio-temporal features. its output is a directed graph with a set of possibly intersecting paths. our proposed approach identifies coherent visual storylines and exploits sub-modularity to select a subset of these lines which covers the general narrative at most. our experimental analysis reveals that extracted story graphs allow for obtaining better results when utilized as priors for photo album summarization. moreover, our user studies show that our approach delivers better performance on next image prediction and coverage tasks than the state-of-the-art.","making sense of ever-growing amount of visual data available on the web is difficult, especially when considered in an unsupervised manner. as a step towards this goal, this study tackles a relatively less explored topic of generating structured summaries of large photo collections. our framework relies on the notion of a story graph which captures the main narratives in the data and their relationships based on their visual, textual and spatio-temporal features. its output is a directed graph with a set of possibly intersecting paths. our proposed approach identifies coherent visual storylines and exploits sub-modularity to select a subset of these lines which covers the general narrative at most. our experimental analysis reveals that extracted story graphs allow for obtaining better results when utilized as priors for photo album summarization. moreover, our user studies show that our approach delivers better performance on next image prediction and coverage tasks than the state-of-the-art.",1
"важко розібратися в постійно зростаючій кількості візуальних даних, доступних в інтернеті, особливо якщо розглядати їх без нагляду. як крок до цієї мети це дослідження стосується відносно менш дослідженої теми створення структурованих підсумків великих колекцій фотографій. наша структура спирається на поняття графіка історії, який фіксує основні наративи в даних та їхні зв’язки на основі їхніх візуальних, текстових і просторово-часових особливостей. його виходом є орієнтований граф із набором можливо пересічних шляхів. запропонований нами підхід визначає послідовні візуальні сюжетні лінії та використовує субмодульність, щоб вибрати підмножину цих ліній, яка максимально охоплює загальну розповідь. наш експериментальний аналіз показує, що витягнуті графіки історій дозволяють отримати кращі результати, якщо їх використовувати як попередні для підсумовування фотоальбому. крім того, наші дослідження користувачів показують, що наш підхід забезпечує кращу продуктивність у наступних задачах прогнозування зображення та покриття, ніж найсучасніший.","важко розібратися в постійно зростаючій кількості візуальних даних, доступних в інтернеті, особливо якщо розглядати їх без нагляду. як крок до цієї мети це дослідження стосується відносно менш дослідженої теми створення структурованих підсумків великих колекцій фотографій. наша структура спирається на поняття графіка історії, який фіксує основні наративи в даних та їхні зв’язки на основі їхніх візуальних, текстових і просторово-часових особливостей. його виходом є орієнтований граф із набором можливо пересічних шляхів. запропонований нами підхід визначає послідовні візуальні сюжетні лінії та використовує субмодульність, щоб вибрати підмножину цих ліній, яка максимально охоплює загальну розповідь. наш експериментальний аналіз показує, що витягнуті графіки історій дозволяють отримати кращі результати, якщо їх використовувати як попередні для підсумовування фотоальбому. крім того, наші дослідження користувачів показують, що наш підхід забезпечує кращу продуктивність у наступних задачах прогнозування зображення та покриття, ніж найсучасніший.",1
"automatic generation of video descriptions in natural language, also called video captioning, aims to understand the visual content of the video and produce a natural language sentence depicting the objects and actions in the scene. this challenging integrated vision and language problem, however, has been predominantly addressed for english. the lack of data and the linguistic properties of other languages limit the success of existing approaches for such languages. in this paper we target turkish, a morphologically rich and agglutinative language that has very different properties compared to english. to do so, we create the first large scale video captioning dataset for this language by carefully translating the english descriptions of the videos in the msvd (microsoft research video description corpus) dataset into turkish. in addition to enabling research in video captioning in turkish, the parallel english-turkish descriptions also enables the study of the role of video context in (multimodal) machine translation. in our experiments, we build models for both video captioning and multimodal machine translation and investigate the effect of different word segmentation approaches and different neural architectures to better address the properties of turkish. we hope that the msvdturkish dataset and the results reported in this work will lead to better video captioning and multimodal machine translation models for turkish and other morphology rich and agglutinative languages.","automatic generation of video descriptions in natural language, also called video captioning, aims to understand the visual content of the video and produce a natural language sentence depicting the objects and actions in the scene. this challenging integrated vision and language problem, however, has been predominantly addressed for english. the lack of data and the linguistic properties of other languages limit the success of existing approaches for such languages. in this paper we target turkish, a morphologically rich and agglutinative language that has very different properties compared to english. to do so, we create the first large scale video captioning dataset for this language by carefully translating the english descriptions of the videos in the msvd (microsoft research video description corpus) dataset into turkish. in addition to enabling research in video captioning in turkish, the parallel english-turkish descriptions also enables the study of the role of video context in (multimodal) machine translation. in our experiments, we build models for both video captioning and multimodal machine translation and investigate the effect of different word segmentation approaches and different neural architectures to better address the properties of turkish. we hope that the msvdturkish dataset and the results reported in this work will lead to better video captioning and multimodal machine translation models for turkish and other morphology rich and agglutinative languages.",1
"автоматична генерація відеоописів природною мовою, яка також називається відеотитрами, має на меті зрозуміти візуальний вміст відео та створити речення природною мовою, що зображує об’єкти та дії в сцені. ця складна інтегрована проблема бачення та мови, однак, була переважно розглянута для англійської мови. брак даних і лінгвістичні властивості інших мов обмежують успіх існуючих підходів для таких мов. у цій статті ми орієнтуємося на турецьку, морфологічно багату та аглютинативну мову, яка має дуже різні властивості порівняно з англійською. для цього ми створюємо перший великомасштабний набір даних субтитрів до відео для цієї мови, ретельно перекладаючи англійські описи відео в наборі даних msvd (microsoft research video description corpus) на турецьку мову. на додаток до дослідження субтитрів до відео турецькою мовою, паралельні англо-турецькі описи також дозволяють вивчати роль відеоконтексту в (мультимодальному) машинному перекладі. у наших експериментах ми створюємо моделі як для субтитрів до відео, так і для мультимодального машинного перекладу та досліджуємо вплив різних підходів до сегментації слів і різних нейронних архітектур для кращого врахування властивостей турецької мови. ми сподіваємося, що набір даних msvdturkish і результати, наведені в цій роботі, призведуть до кращих відеосубтитрів і мультимодальних моделей машинного перекладу для турецької та інших морфологічних і аглютинативних мов.","автоматична генерація відеоописів природною мовою, яка також називається відеотитрами, має на меті зрозуміти візуальний вміст відео та створити речення природною мовою, що зображує об’єкти та дії в сцені. ця складна інтегрована проблема бачення та мови, однак, була переважно розглянута для англійської мови. брак даних і лінгвістичні властивості інших мов обмежують успіх існуючих підходів для таких мов. у цій статті ми орієнтуємося на турецьку, морфологічно багату та аглютинативну мову, яка має дуже різні властивості порівняно з англійською. для цього ми створюємо перший великомасштабний набір даних субтитрів до відео для цієї мови, ретельно перекладаючи англійські описи відео в наборі даних msvd (microsoft research video description corpus) на турецьку мову. на додаток до дослідження субтитрів до відео турецькою мовою, паралельні англо-турецькі описи також дозволяють вивчати роль відеоконтексту в (мультимодальному) машинному перекладі. у наших експериментах ми створюємо моделі як для субтитрів до відео, так і для мультимодального машинного перекладу та досліджуємо вплив різних підходів до сегментації слів і різних нейронних архітектур для кращого врахування властивостей турецької мови. ми сподіваємося, що набір даних msvdturkish і результати, наведені в цій роботі, призведуть до кращих відеосубтитрів і мультимодальних моделей машинного перекладу для турецької та інших морфологічних і аглютинативних мов.",1
