Text1,Text2,Similarity
"In daily life, humans demonstrate an amazing ability to remember images they see on magazines, commercials, TV, web pages, etc. but automatic prediction of intrinsic memorability of images using computer vision and machine learning techniques has only been investigated very recently. Our goal in this article is to explore the role of visual attention and image semantics in understanding image memorability. In particular, we present an attention-driven spatial pooling strategy and show that considering image features from the salient parts of images improves the results of the previous models. We also investigate different semantic properties of images by carrying out an analysis of a diverse set of recently proposed semantic features which encode meta-level object categories, scene attributes, and invoked feelings. We show that these features which are automatically extracted from images provide memorability predictions as nearly accurate as those derived from human anno- tations. Moreover, our combined model yields results superior to those of state-of-the art fully automatic models.","In daily life, humans demonstrate astounding ability to remember images they see on magazines, commercials, TV, the web and so on, but automatic prediction of intrinsic memorability of images using computer vision and machine learning techniques was not investigated until a few years ago. However, despite these recent advances, none of the available approaches makes use of any attentional mechanism, a fundamental aspect of human vision, which selects relevant image regions for higher-level processing. Our goal in this paper is to explore the role of visual attention in understanding memorability of images. In particular, we present an attention-driven spatial pooling strategy for image memorability and show that the regions estimated by bottom-up and object-level saliency maps are more effective in predicting memorability than considering a fixed spatial pyramid structure as in the previous studies.",0
"In daily life, humans demonstrate an amazing ability to remember images they see on magazines, commercials, TV, web pages, etc. but automatic prediction of intrinsic memorability of images using computer vision and machine learning techniques has only been investigated very recently. Our goal in this article is to explore the role of visual attention and image semantics in understanding image memorability. In particular, we present an attention-driven spatial pooling strategy and show that considering image features from the salient parts of images improves the results of the previous models. We also investigate different semantic properties of images by carrying out an analysis of a diverse set of recently proposed semantic features which encode meta-level object categories, scene attributes, and invoked feelings. We show that these features which are automatically extracted from images provide memorability predictions as nearly accurate as those derived from human anno- tations. Moreover, our combined model yields results superior to those of state-of-the art fully automatic models.","У повсякденному житті люди демонструють приголомшливу здатність запам’ятовувати зображення, які вони бачать у журналах, рекламі, на телебаченні, в Інтернеті тощо, але автоматичне передбачення внутрішньої запам’ятовуваності зображень за допомогою комп’ютерного зору та методів машинного навчання досліджувалося лише кілька років тому. Однак, незважаючи на ці нещодавні досягнення, жоден із доступних підходів не використовує жодного механізму уваги, фундаментального аспекту людського зору, який вибирає відповідні області зображення для обробки на вищому рівні. Наша мета в цій статті — дослідити роль візуальної уваги в розумінні запам’ятовуваності зображень. Зокрема, ми представляємо орієнтовану на увагу стратегію просторового об’єднання для запам’ятовуваності зображення та показуємо, що регіони, оцінені за допомогою карт помітності знизу вгору та на рівні об’єктів, є більш ефективними для прогнозування запам’ятовуваності, ніж розгляд фіксованої просторової пірамідальної структури, як у попередніх дослідженнях.",0
"У повсякденному житті люди демонструють дивовижну здатність запам’ятовувати зображення, які вони бачать у журналах, рекламі, на телебаченні, на веб-сторінках тощо, але автоматичне передбачення внутрішньої запам’ятовуваності зображень за допомогою комп’ютерного зору та методів машинного навчання було досліджено зовсім недавно. Наша мета в цій статті — дослідити роль візуальної уваги та семантики зображення в розумінні запам’ятовуваності зображення. Зокрема, ми представляємо орієнтовану на увагу стратегію просторового об’єднання та показуємо, що врахування особливостей зображень із помітних частин зображень покращує результати попередніх моделей. Ми також досліджуємо різні семантичні властивості зображень, проводячи аналіз різноманітного набору нещодавно запропонованих семантичних особливостей, які кодують категорії об’єктів метарівня, атрибути сцени та викликані почуття. Ми показуємо, що ці функції, які автоматично витягуються із зображень, забезпечують прогнози запам’ятовуваності настільки ж точні, як і ті, що отримані з анотацій людини. Крім того, наша комбінована модель дає результати, які перевершують результати сучасних повністю автоматичних моделей.","In daily life, humans demonstrate astounding ability to remember images they see on magazines, commercials, TV, the web and so on, but automatic prediction of intrinsic memorability of images using computer vision and machine learning techniques was not investigated until a few years ago. However, despite these recent advances, none of the available approaches makes use of any attentional mechanism, a fundamental aspect of human vision, which selects relevant image regions for higher-level processing. Our goal in this paper is to explore the role of visual attention in understanding memorability of images. In particular, we present an attention-driven spatial pooling strategy for image memorability and show that the regions estimated by bottom-up and object-level saliency maps are more effective in predicting memorability than considering a fixed spatial pyramid structure as in the previous studies.",0
"У повсякденному житті люди демонструють дивовижну здатність запам’ятовувати зображення, які вони бачать у журналах, рекламі, на телебаченні, на веб-сторінках тощо, але автоматичне передбачення внутрішньої запам’ятовуваності зображень за допомогою комп’ютерного зору та методів машинного навчання було досліджено зовсім недавно. Наша мета в цій статті — дослідити роль візуальної уваги та семантики зображення в розумінні запам’ятовуваності зображення. Зокрема, ми представляємо орієнтовану на увагу стратегію просторового об’єднання та показуємо, що врахування особливостей зображень із помітних частин зображень покращує результати попередніх моделей. Ми також досліджуємо різні семантичні властивості зображень, проводячи аналіз різноманітного набору нещодавно запропонованих семантичних особливостей, які кодують категорії об’єктів метарівня, атрибути сцени та викликані почуття. Ми показуємо, що ці функції, які автоматично витягуються із зображень, забезпечують прогнози запам’ятовуваності настільки ж точні, як і ті, що отримані з анотацій людини. Крім того, наша комбінована модель дає результати, які перевершують результати сучасних повністю автоматичних моделей.","У повсякденному житті люди демонструють приголомшливу здатність запам’ятовувати зображення, які вони бачать у журналах, рекламі, на телебаченні, в Інтернеті тощо, але автоматичне передбачення внутрішньої запам’ятовуваності зображень за допомогою комп’ютерного зору та методів машинного навчання досліджувалося лише кілька років тому. Однак, незважаючи на ці нещодавні досягнення, жоден із доступних підходів не використовує жодного механізму уваги, фундаментального аспекту людського зору, який вибирає відповідні області зображення для обробки на вищому рівні. Наша мета в цій статті — дослідити роль візуальної уваги в розумінні запам’ятовуваності зображень. Зокрема, ми представляємо орієнтовану на увагу стратегію просторового об’єднання для запам’ятовуваності зображення та показуємо, що регіони, оцінені за допомогою карт помітності знизу вгору та на рівні об’єктів, є більш ефективними для прогнозування запам’ятовуваності, ніж розгляд фіксованої просторової пірамідальної структури, як у попередніх дослідженнях.",0
"In this paper, we propose a novel query expansion approach for improving transferbased automatic image captioning. The core idea of our method is to translate the given visual query into a distributional semantics based form, which is generated by the average of the sentence vectors extracted from the captions of images visually similar to the input image. Using three image captioning benchmark datasets, we show that our approach provides more accurate results compared to the state-of-theart data-driven methods in terms of both automatic metrics and subjective evaluation.","Acquiring images of the same anatomy with multiple different contrasts increases the diversity of diagnostic information available in an MR exam. Yet, the scan time limitations may prohibit the acquisition of certain contrasts, and some contrasts may be corrupted by noise and artifacts. In such cases, the ability to synthesize unacquired or corrupted contrasts can improve diagnostic utility. For multi-contrast synthesis, the current methods learn a nonlinear intensity transformation between the source and target images, either via nonlinear regression or deterministic neural networks. These methods can, in turn, suffer from the loss of structural details in synthesized images. Here, in this paper, we propose a new approach for multi-contrast MRI synthesis based on conditional generative adversarial networks. The proposed approach preserves intermediate-to-high frequency details via an adversarial loss, and it offers enhanced synthesis performance via pixel-wise and perceptual losses for registered multi-contrast images and a cycle-consistency loss for unregistered images. Information from neighboring cross-sections are utilized to further improve synthesis quality. Demonstrations on T1 - and T2- weighted images from healthy subjects and patients clearly indicate the superior performance of the proposed approach compared to the previous state-of-the-art methods. Our synthesis approach can help improve the quality and versatility of the multi-contrast MRI exams without the need for prolonged or repeated examinations.",0
"In this paper, we propose a novel query expansion approach for improving transferbased automatic image captioning. The core idea of our method is to translate the given visual query into a distributional semantics based form, which is generated by the average of the sentence vectors extracted from the captions of images visually similar to the input image. Using three image captioning benchmark datasets, we show that our approach provides more accurate results compared to the state-of-theart data-driven methods in terms of both automatic metrics and subjective evaluation.","Отримання зображень однієї анатомії з кількома різними контрастами збільшує різноманітність діагностичної інформації, доступної під час МРТ-дослідження. Проте обмеження часу сканування можуть забороняти отримання певних контрастів, а деякі контрасти можуть бути пошкоджені шумом і артефактами. У таких випадках здатність синтезувати неотримані або пошкоджені контрасти може покращити діагностичну корисність. Для багатоконтрастного синтезу поточні методи вивчають нелінійне перетворення інтенсивності між вихідним і цільовим зображеннями за допомогою нелінійної регресії або детермінованих нейронних мереж. Ці методи, у свою чергу, можуть страждати від втрати структурних деталей у синтезованих зображеннях. Тут, у цій статті, ми пропонуємо новий підхід для синтезу мультиконтрастної МРТ на основі умовних генеративних змагальних мереж. Запропонований підхід зберігає проміжні та високі частотні деталі через суперечливі втрати та пропонує покращену продуктивність синтезу через піксельні та перцептивні втрати для зареєстрованих багатоконтрастних зображень і втрату узгодженості циклу для незареєстрованих зображень. Інформація з сусідніх перерізів використовується для подальшого покращення якості синтезу. Демонстрації на T1- і T2-зважених зображеннях здорових суб&#39;єктів і пацієнтів чітко вказують на кращу продуктивність запропонованого підходу порівняно з попередніми сучасними методами. Наш підхід до синтезу може допомогти покращити якість і універсальність багатоконтрастних МРТ-досліджень без необхідності тривалих або повторних обстежень.",0
"У цьому документі ми пропонуємо новий підхід до розширення запиту для покращення автоматичного створення підписів до зображень на основі передачі. Основна ідея нашого методу полягає в тому, щоб перевести заданий візуальний запит у форму, засновану на семантиці розподілу, яка генерується середнім значенням векторів речень, витягнутих із підписів зображень, візуально схожих на вхідне зображення. Використовуючи три контрольних набори даних субтитрів до зображень, ми показуємо, що наш підхід дає точніші результати порівняно з сучасними методами, що керуються даними, з точки зору як автоматичних показників, так і суб’єктивної оцінки.","Acquiring images of the same anatomy with multiple different contrasts increases the diversity of diagnostic information available in an MR exam. Yet, the scan time limitations may prohibit the acquisition of certain contrasts, and some contrasts may be corrupted by noise and artifacts. In such cases, the ability to synthesize unacquired or corrupted contrasts can improve diagnostic utility. For multi-contrast synthesis, the current methods learn a nonlinear intensity transformation between the source and target images, either via nonlinear regression or deterministic neural networks. These methods can, in turn, suffer from the loss of structural details in synthesized images. Here, in this paper, we propose a new approach for multi-contrast MRI synthesis based on conditional generative adversarial networks. The proposed approach preserves intermediate-to-high frequency details via an adversarial loss, and it offers enhanced synthesis performance via pixel-wise and perceptual losses for registered multi-contrast images and a cycle-consistency loss for unregistered images. Information from neighboring cross-sections are utilized to further improve synthesis quality. Demonstrations on T1 - and T2- weighted images from healthy subjects and patients clearly indicate the superior performance of the proposed approach compared to the previous state-of-the-art methods. Our synthesis approach can help improve the quality and versatility of the multi-contrast MRI exams without the need for prolonged or repeated examinations.",0
"У цьому документі ми пропонуємо новий підхід розширення запиту для покращення автоматичного створення підписів до зображень на основі передачі. Основна ідея нашого методу полягає в тому, щоб перевести заданий візуальний запит у форму, засновану на семантиці розподілу, яка генерується середнім значенням векторів речень, витягнутих із підписів зображень, візуально схожих на вхідне зображення. Використовуючи три контрольних набори даних субтитрів до зображень, ми показуємо, що наш підхід дає точніші результати порівняно з сучасними методами, що керуються даними, з точки зору як автоматичних показників, так і суб’єктивної оцінки.","Отримання зображень однієї анатомії з кількома різними контрастами збільшує різноманітність діагностичної інформації, доступної під час МРТ-дослідження. Проте обмеження часу сканування можуть забороняти отримання певних контрастів, а деякі контрасти можуть бути зіпсовані шумом і артефактами. У таких випадках здатність синтезувати неотримані або пошкоджені контрасти може покращити діагностичну корисність. Для багатоконтрастного синтезу поточні методи вивчають нелінійне перетворення інтенсивності між вихідним і цільовим зображеннями за допомогою нелінійної регресії або детермінованих нейронних мереж. Ці методи, у свою чергу, можуть страждати від втрати структурних деталей у синтезованих зображеннях. Тут, у цій статті, ми пропонуємо новий підхід для синтезу мультиконтрастної МРТ на основі умовних генеративних змагальних мереж. Запропонований підхід зберігає проміжні та високі частотні деталі через суперечливі втрати та пропонує покращену продуктивність синтезу через піксельні та перцептивні втрати для зареєстрованих багатоконтрастних зображень і втрату узгодженості циклу для незареєстрованих зображень. Інформація з сусідніх перерізів використовується для подальшого покращення якості синтезу. Демонстрації на T1- і T2-зважених зображеннях здорових суб&#39;єктів і пацієнтів чітко вказують на кращу продуктивність запропонованого підходу порівняно з попередніми сучасними методами. Наш підхід до синтезу може допомогти покращити якість і універсальність багатоконтрастних МРТ-досліджень без необхідності тривалих або повторних обстежень.",0
"Obtaining a high quality high dynamic range (HDR) image in the presence of camera and object movement has been a long-standing challenge. Many methods, known as HDR deghosting algorithms, have been developed over the past ten years to undertake this challenge. Each of these algorithms approaches the deghosting problem from a different perspective, providing solutions with different degrees of complexity, solutions that range from rudimentary heuristics to advanced computer vision techniques. The proposed solutions generally differ in two ways: (1) how to detect ghost regions and (2) what to do to eliminate ghosts. Some algorithms choose to completely discard moving objects giving rise to HDR images which only contain the static regions. Some other algorithms try to find the best image to use for each dynamic region. Yet others try to register moving objects from different images in the spirit of maximizing dynamic range in dynamic regions. Furthermore, each algorithm may introduce different types of artifacts as they aim to eliminate ghosts. These artifacts may come in the form of noise, broken objects, under- and over-exposed regions, and residual ghosting. Given the high volume of studies conducted in this field over the recent years, a comprehensive survey of the state of the art is required. Thus, the first goal of this paper is to provide this survey. Secondly, the large number of algorithms brings about the need to classify them. Thus the second goal of this paper is to propose a taxonomy of deghosting algorithms which can be used to group existing and future algorithms into meaningful classes. Thirdly, the existence of a large number of algorithms brings about the need to evaluate their effectiveness, as each new algorithm claims to outperform its precedents. Therefore, the last goal of this paper is to share the results of a subjective experiment which aims to evaluate various state-of-the-art deghosting algorithms.","The immense amount of videos being uploaded to video sharing platforms makes it impossible for a person to watch all the videos understand what happens in them. Hence, machine learning techniques are now deployed to index videos by recognizing key objects, actions and scenes or places. Summarization is another alternative as it offers to extract only important parts while covering the gist of the video content. Ideally, the user may prefer to analyze a certain action or scene by searching a query term within the video. Current summarization methods generally do not take queries into account or require exhaustive data labeling. In this work, we present a weakly supervised query-focused video summarization method. Our proposed approach makes use of semantic attributes as an indicator of query relevance and semantic attention maps to locate related regions in the frames and utilizes both within a submodular maximization framework. We conducted experiments on the recently introduced RAD dataset and obtained highly competitive results. Moreover, to better evaluate the performance of our approach on longer videos, we collected a new dataset, which consists of 10 videos from YouTube and annotated with shot-level multiple attributes. Our dataset enables much diverse set of queries that can be used to summarize a video from different perspectives with more degrees of freedom.",0
"Obtaining a high quality high dynamic range (HDR) image in the presence of camera and object movement has been a long-standing challenge. Many methods, known as HDR deghosting algorithms, have been developed over the past ten years to undertake this challenge. Each of these algorithms approaches the deghosting problem from a different perspective, providing solutions with different degrees of complexity, solutions that range from rudimentary heuristics to advanced computer vision techniques. The proposed solutions generally differ in two ways: (1) how to detect ghost regions and (2) what to do to eliminate ghosts. Some algorithms choose to completely discard moving objects giving rise to HDR images which only contain the static regions. Some other algorithms try to find the best image to use for each dynamic region. Yet others try to register moving objects from different images in the spirit of maximizing dynamic range in dynamic regions. Furthermore, each algorithm may introduce different types of artifacts as they aim to eliminate ghosts. These artifacts may come in the form of noise, broken objects, under- and over-exposed regions, and residual ghosting. Given the high volume of studies conducted in this field over the recent years, a comprehensive survey of the state of the art is required. Thus, the first goal of this paper is to provide this survey. Secondly, the large number of algorithms brings about the need to classify them. Thus the second goal of this paper is to propose a taxonomy of deghosting algorithms which can be used to group existing and future algorithms into meaningful classes. Thirdly, the existence of a large number of algorithms brings about the need to evaluate their effectiveness, as each new algorithm claims to outperform its precedents. Therefore, the last goal of this paper is to share the results of a subjective experiment which aims to evaluate various state-of-the-art deghosting algorithms.","Величезна кількість відео, які завантажуються на платформи для обміну відео, не дозволяє людині переглянути всі відео, зрозуміти, що в них відбувається. Таким чином, тепер використовуються методи машинного навчання для індексування відео шляхом розпізнавання ключових об’єктів, дій і сцен або місць. Резюмування є ще однією альтернативою, оскільки воно пропонує виділити лише важливі частини, охоплюючи суть відеовмісту. В ідеалі користувач може віддати перевагу аналізу певної дії чи сцени шляхом пошуку за запитом у відео. Поточні методи підсумовування зазвичай не враховують запити або вимагають вичерпного маркування даних. У цій роботі ми представляємо метод підсумовування відео, орієнтований на запити зі слабким контролем. Запропонований нами підхід використовує семантичні атрибути як індикатор релевантності запиту та семантичні карти уваги для визначення місцезнаходження пов’язаних регіонів у фреймах і використовує обидва в межах субмодульної структури максимізації. Ми провели експерименти з нещодавно представленим набором даних RAD і отримали дуже конкурентоспроможні результати. Крім того, щоб краще оцінити ефективність нашого підходу на довших відео, ми зібрали новий набір даних, який складається з 10 відео з YouTube і анотованих декількома атрибутами на рівні кадру. Наш набір даних дозволяє створювати різноманітні запити, які можна використовувати для узагальнення відео з різних точок зору з більшим ступенем свободи.",0
"Отримання високоякісного зображення з широким динамічним діапазоном (HDR) за наявності камери та руху об’єктів було давньою проблемою. За останні десять років було розроблено багато методів, відомих як алгоритми видалення фантом HDR, щоб вирішити цю проблему. Кожен із цих алгоритмів підходить до проблеми видалення фантом з іншої точки зору, надаючи рішення з різним ступенем складності, рішення, що варіюються від рудиментарної евристики до вдосконалених методів комп’ютерного зору. Пропоновані рішення зазвичай відрізняються двома способами: (1) як виявити привиди та (2) що робити, щоб усунути привиди. Деякі алгоритми вирішують повністю відкидати рухомі об’єкти, створюючи зображення HDR, які містять лише статичні області. Деякі інші алгоритми намагаються знайти найкраще зображення для використання для кожної динамічної області. Треті намагаються зареєструвати рухомі об’єкти з різних зображень у дусі максимізації динамічного діапазону в динамічних областях. Крім того, кожен алгоритм може вводити різні типи артефактів, оскільки вони спрямовані на усунення привидів. Ці артефакти можуть проявлятися у вигляді шуму, зламаних об’єктів, недо- та переекспонованих областей, а також залишкових ореолів. Враховуючи великий обсяг досліджень, проведених у цій галузі за останні роки, необхідний комплексний огляд сучасного стану. Таким чином, першою метою цієї статті є проведення цього опитування. По-друге, велика кількість алгоритмів викликає необхідність їх класифікації. Таким чином, друга мета цієї статті полягає в тому, щоб запропонувати таксономію алгоритмів видалення фантомних зображень, яка може бути використана для групування існуючих і майбутніх алгоритмів у значущі класи. По-третє, існування великої кількості алгоритмів викликає необхідність оцінки їх ефективності, оскільки кожен новий алгоритм претендує на перевершення своїх прецедентів. Тому останньою метою цієї статті є поділитися результатами суб’єктивного експерименту, який має на меті оцінити різні найсучасніші алгоритми видалення фантомних зображень.","The immense amount of videos being uploaded to video sharing platforms makes it impossible for a person to watch all the videos understand what happens in them. Hence, machine learning techniques are now deployed to index videos by recognizing key objects, actions and scenes or places. Summarization is another alternative as it offers to extract only important parts while covering the gist of the video content. Ideally, the user may prefer to analyze a certain action or scene by searching a query term within the video. Current summarization methods generally do not take queries into account or require exhaustive data labeling. In this work, we present a weakly supervised query-focused video summarization method. Our proposed approach makes use of semantic attributes as an indicator of query relevance and semantic attention maps to locate related regions in the frames and utilizes both within a submodular maximization framework. We conducted experiments on the recently introduced RAD dataset and obtained highly competitive results. Moreover, to better evaluate the performance of our approach on longer videos, we collected a new dataset, which consists of 10 videos from YouTube and annotated with shot-level multiple attributes. Our dataset enables much diverse set of queries that can be used to summarize a video from different perspectives with more degrees of freedom.",0
"Отримання високоякісного зображення з широким динамічним діапазоном (HDR) за наявності камери та руху об’єктів було давньою проблемою. За останні десять років було розроблено багато методів, відомих як алгоритми видалення фантом HDR, щоб вирішити цю проблему. Кожен із цих алгоритмів підходить до проблеми видалення фантом з іншої точки зору, надаючи рішення з різним ступенем складності, рішення, що варіюються від рудиментарної евристики до вдосконалених методів комп’ютерного зору. Пропоновані рішення зазвичай відрізняються двома способами: (1) як виявити привиди та (2) що робити, щоб усунути привиди. Деякі алгоритми вирішують повністю відкидати рухомі об’єкти, створюючи зображення HDR, які містять лише статичні області. Деякі інші алгоритми намагаються знайти найкраще зображення для використання для кожної динамічної області. Треті намагаються зареєструвати рухомі об’єкти з різних зображень у дусі максимізації динамічного діапазону в динамічних областях. Крім того, кожен алгоритм може вводити різні типи артефактів, оскільки вони спрямовані на усунення привидів. Ці артефакти можуть проявлятися у вигляді шуму, зламаних об’єктів, недо- та переекспонованих областей, а також залишкових ореолів. Враховуючи великий обсяг досліджень, проведених у цій галузі за останні роки, необхідний комплексний огляд сучасного стану. Таким чином, першою метою цієї статті є проведення цього опитування. По-друге, велика кількість алгоритмів викликає необхідність їх класифікації. Таким чином, друга мета цієї статті полягає в тому, щоб запропонувати таксономію алгоритмів видалення фантомних зображень, яка може бути використана для групування існуючих і майбутніх алгоритмів у значущі класи. По-третє, існування великої кількості алгоритмів викликає необхідність оцінки їх ефективності, оскільки кожен новий алгоритм претендує на перевершення своїх прецедентів. Тому останньою метою цієї статті є поділитися результатами суб’єктивного експерименту, який має на меті оцінити різні найсучасніші алгоритми видалення фантомних зображень.","Величезна кількість відео, які завантажуються на платформи для обміну відео, не дозволяє людині переглянути всі відео, зрозуміти, що в них відбувається. Таким чином, тепер застосовуються методи машинного навчання для індексування відео шляхом розпізнавання ключових об’єктів, дій і сцен або місць. Резюмування є ще однією альтернативою, оскільки воно пропонує виділити лише важливі частини, охоплюючи суть відеоконтенту. В ідеалі користувач може віддати перевагу аналізу певної дії чи сцени шляхом пошуку за запитом у відео. Поточні методи підсумовування зазвичай не враховують запити або вимагають вичерпного маркування даних. У цій роботі ми представляємо метод підсумовування відео, орієнтований на запити зі слабким контролем. Запропонований нами підхід використовує семантичні атрибути як індикатор релевантності запиту та семантичні карти уваги для визначення місцезнаходження пов’язаних регіонів у фреймах і використовує обидва в межах субмодульної структури максимізації. Ми провели експерименти з нещодавно представленим набором даних RAD і отримали дуже конкурентоспроможні результати. Крім того, щоб краще оцінити ефективність нашого підходу на довших відео, ми зібрали новий набір даних, який складається з 10 відео з YouTube і анотованих декількома атрибутами на рівні кадру. Наш набір даних дозволяє створювати різноманітні запити, які можна використовувати для узагальнення відео з різних точок зору з більшим ступенем свободи.",0
"Predicting where a photo was taken is quite important and yet a challenging task for computer vision algorithms. Our motivation is to solve this difficult problem in a cityscale setting by employing a data-driven approach. In order to pursue this goal, we developed a fast and robust scene matching method that follows a coarse-to-fine strategy. In particular, we combine scene retrieval via global features and dense scene alignment and use a large set of geo-tagged images of downtown San Francisco in our evaluation. The experimental results show that the proposed approach, despite its simplicity, is surprisingly effective and achieves comparable results with the state-of-the-art.","In this study, we explore whether the captions in the wild can boost the performance of object detection in images. Captions that accompany images usually provide significant information about the visual content of the image, making them an important resource for image understanding. However, captions in the wild are likely to include numerous types of noises which can hurt visual estimation. In this paper, we propose data-driven methods to deal with the noisy captions and utilize them to improve object detection. We show how a pre-trained state-of-theart object detector can take advantage of noisy captions. Our experiments demonstrate that captions provide promising cues about the visual content of the images and can aid in improving object detection.",0
